Invoice_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Cost_Price,Payment_Mode,Employee_ID,Total_Amount
INV11936,12-02-2025,C1477,P1872,3,515.05,361.88,Card,E105,1545.15
INV11937,27-05-2025,C1696,P1415,4,1458.68,1238.45,Card,E170,5834.72
INV11938,21-11-2024,C1735,P1492,3,4913.29,4342.58,Cash,E155,14739.87
INV11939,09-08-2024,C1605,P1484,9,3863.91,2931.75,UPI,E105,34775.19
INV11940,20-10-2024,C1838,P1184,8,4549.07,3298.1,UPI,E140,36392.56
INV11941,16-10-2024,C1687,P1533,5,1484.43,1116.41,UPI,E189,7422.15
INV11942,16-02-2025,C1260,P1549,9,1524.58,1118.92,UPI,E135,13721.22
INV11943,20-09-2024,C1385,P1760,9,1838.44,1338.68,Cash,E131,16545.96
INV11944,02-01-2025,C1351,P1348,5,3764.74,3071.97,UPI,E139,18823.7
INV11945,07-09-2024,C1326,P1943,7,1922.66,1675.51,Card,E173,13458.62
INV11946,18-02-2025,C1248,P1413,10,1344.03,976.46,Cash,E176,13440.3
INV11947,19-08-2024,C1671,P1204,3,2406.08,2005.59,Card,E163,7218.24
INV11948,13-05-2025,C1563,P1188,10,4788.68,3576.12,Cash,E185,47886.8
INV11949,30-12-2024,C1553,P1241,2,3241.44,2387.19,Card,E176,6482.88
INV11950,18-07-2025,C1488,P1961,6,1236.69,955.46,Card,E187,7420.14
INV11951,03-01-2025,C1076,P1824,9,3884.17,3270.82,Cash,E168,34957.53
INV11952,06-02-2025,C1227,P1453,3,901.61,685.55,Card,E185,2704.83
INV11953,16-12-2024,C1351,P1774,9,4011.29,3519.4,UPI,E169,36101.61
INV11954,12-03-2025,C1558,P1597,3,3041.19,2670.45,UPI,E121,9123.57
INV11955,15-01-2025,C1898,P1517,4,141.05,104.35,UPI,E197,564.2
INV11956,27-08-2024,C1209,P1953,9,2439.07,2090.8,Cash,E126,21951.63
INV11957,27-05-2025,C1581,P1021,7,677.51,492.46,Cash,E181,4742.57
INV11958,08-10-2024,C1993,P1911,7,410.9,348.38,Card,E158,2876.3
INV11959,13-08-2024,C1696,P1359,6,270.89,219.2,Cash,E103,1625.34
INV11960,20-12-2024,C1129,P1413,7,1344.03,976.46,UPI,E129,9408.21
INV11961,11-10-2024,C1498,P1122,9,3148,2213.25,Cash,E122,28332
INV11962,18-02-2025,C1127,P1827,2,3598.46,2542.76,Cash,E174,7196.92
INV11963,20-04-2025,C1634,P1664,3,3506.5,2502.65,Cash,E159,10519.5
INV11964,11-10-2024,C1558,P1665,3,1934.35,1575.66,UPI,E111,5803.05
INV11965,05-01-2025,C1013,P1376,5,4402.45,3124.96,Cash,E152,22012.25
INV11966,11-02-2025,C1353,P1468,8,4673.16,4073.35,UPI,E183,37385.28
INV11967,12-06-2025,C1789,P1074,8,2258.96,1817.84,UPI,E162,18071.68
INV11968,07-05-2025,C1505,P1603,10,141.08,98.83,Card,E159,1410.8
INV11969,05-02-2025,C1104,P1030,6,3032.94,2134.61,Cash,E143,18197.64
INV11970,26-04-2025,C1467,P1016,7,795.44,596.69,Card,E172,5568.08
INV11971,18-03-2025,C1403,P1848,2,4769.5,3623.11,Card,E142,9539
INV11972,18-06-2025,C1140,P1249,1,752.94,562.96,Cash,E133,752.94
INV11973,05-02-2025,C1184,P1700,10,1456.16,1118.39,Card,E123,14561.6
INV11974,13-03-2025,C1881,P1741,4,3123.97,2419.32,Card,E115,12495.88
INV11975,21-01-2025,C1174,P1231,5,3083.3,2691.39,Card,E191,15416.5
INV11976,10-05-2025,C1635,P1930,3,4228.69,3360.36,Card,E167,12686.07
INV11977,14-12-2024,C1930,P1946,10,2413.05,2131.53,Card,E114,24130.5
INV11978,27-03-2025,C1371,P1599,1,3954.66,3368.31,Cash,E129,3954.66
INV11979,31-08-2024,C1217,P1358,7,424.22,363.97,Cash,E188,2969.54
INV11980,15-12-2024,C1029,P1117,6,3522.87,2871.12,Card,E172,21137.22
INV11981,25-03-2025,C1395,P1741,3,3123.97,2419.32,UPI,E114,9371.91
INV11982,21-07-2025,C1768,P1021,4,677.51,492.46,Cash,E121,2710.04
INV11983,11-04-2025,C1476,P1129,9,1062.87,925.01,Cash,E128,9565.83
INV11984,13-05-2025,C1472,P1149,8,2619.99,2296.47,Cash,E132,20959.92
INV11985,13-11-2024,C1400,P1280,1,1881.04,1685.35,Cash,E102,1881.04
INV11986,04-02-2025,C1177,P1377,4,407.81,363.62,Card,E106,1631.24
INV11987,26-05-2025,C1323,P1285,7,1783.65,1282.31,Card,E113,12485.55
INV11988,11-12-2024,C1142,P1153,1,1925.9,1661.87,Card,E181,1925.9
INV11989,20-11-2024,C1591,P1276,4,460.04,378.75,UPI,E145,1840.16
INV11990,19-06-2025,C1351,P1647,3,613.51,514.44,Card,E163,1840.53
INV11991,28-09-2024,C1736,P1167,1,117.79,94.39,Card,E137,117.79
INV11992,27-06-2025,C1882,P1987,1,3549.23,3105.48,UPI,E163,3549.23
INV11993,16-06-2025,C1806,P1553,4,2826.52,2313.04,Cash,E129,11306.08
INV11994,01-01-2025,C1572,P1428,9,3172.5,2704.54,Card,E184,28552.5
INV11995,05-04-2025,C1184,P1539,5,4093.18,3525.49,UPI,E162,20465.9
INV11996,26-05-2025,C1070,P1471,2,539.03,466.5,Cash,E124,1078.06
INV11997,17-02-2025,C1909,P1478,1,4359.93,3340.52,Card,E172,4359.93
INV11998,25-10-2024,C1135,P1019,3,882.86,788.24,UPI,E164,2648.58
INV11999,03-10-2024,C1052,P1938,3,1372.84,1128.56,Cash,E125,4118.52
